9121,8154,7626,6454,18917,10404,6932
9142,8173,7633,6462,18694,10590,6968
9146,8191,7572,6458,19217,11088,7213
9109,8165,7624,6476,19533,10755,7001
9096,8142,7617,6445,19142,10548,6928
9116,8147,7576,6449,18219,10533,6975
9117,8151,7600,6475,18650,10447,6895
9096,8125,7556,6437,18238,10169,6822
9114,8155,7595,6453,18404,10512,6978
9114,8164,7632,6484,20074,11004,7134
9116,8148,7528,6421,17935,10297,6884
9131,8159,7558,6436,18484,10578,6990
9098,8143,7490,6405,17689,10289,6902
9106,8157,7566,6455,18643,10505,6974
9103,8171,7629,6475,19685,10812,7079
9112,8148,7529,6397,18364,10267,6876
9116,8135,7455,6381,17217,9984,6787
9148,8156,7608,6471,19219,10781,7042
9107,8123,7417,6352,17540,9963,6778
9112,8165,7561,6476,18059,10304,6909
9084,8125,7462,6355,18502,10147,6801
9092,8114,7456,6368,17560,9881,6742
9089,8149,7467,6388,17748,10128,6837
9080,8121,7450,6375,17202,9914,6773
9107,8139,7557,6413,18107,10196,6809
9097,8132,7442,6377,17263,9796,6741
9090,8136,7442,6390,16364,9979,6787
9058,8090,7407,6313,17266,9827,6652
9035,8068,7247,6271,15148,8823,6374
9073,8104,7419,6359,17076,9655,6635
9097,8123,7455,6373,17258,9847,6743
9099,8119,7486,6380,17225,9820,6686
9100,8113,7413,6349,17342,10044,6800
9107,8145,7518,6397,18169,10069,6793
9105,8133,7498,6384,17868,10211,6834
9089,8101,7425,6333,17605,9980,6738
9083,8116,7400,6343,16933,9893,6745
9090,8091,7292,6314,14862,9317,6623
9079,8094,7367,6317,16849,9785,6696
9066,8090,7367,6304,17275,9964,6732
9071,8093,7407,6333,16905,9848,6714
9115,8128,7588,6416,19212,10584,6974
9102,8144,7451,6375,18488,10498,6900
9110,8145,7529,6387,19318,10494,6898
9086,8106,7465,6355,18536,10212,6776
9108,8106,7463,6373,18682,10393,6877
9092,8140,7531,6383,18702,10410,6936
9058,8106,7483,6358,17981,10094,6833
9062,8120,7513,6394,18049,10258,6894
9055,8095,7458,6344,17927,10244,6852
9074,8126,7496,6373,18180,10209,6838
9110,8140,7576,6414,18833,10336,6862
9152,8175,7661,6457,20135,10971,7104
9087,8117,7446,6372,17123,9742,6708
9123,8133,7570,6410,19071,10555,6911
9113,8175,7596,6424,19808,10796,7000
9108,8137,7509,6394,19102,10449,6903
9133,8174,7673,6477,19862,10806,7062
9175,8208,7755,6514,21350,11397,7301
9170,8199,7649,6439,20905,11183,7188
9144,8173,7665,6479,20019,11206,7218
9108,8126,7519,6397,18298,10293,6926
9098,8136,7598,6429,18482,10246,6818
9079,8119,7456,6390,17381,9768,6701
9090,8128,7525,6413,18559,10435,6877
9141,8180,7517,6430,19505,10847,7090
9088,8123,7467,6378,17197,10130,6817
9102,8151,7565,6438,19151,10721,6951
9092,8128,7595,6412,19297,10511,6898
9091,8138,7505,6422,17791,10163,6835
9123,8158,7603,6444,18934,10476,6909
9140,8157,7637,6472,19615,10774,6980
9108,8164,7617,6428,19731,10662,6971
9164,8176,7679,6495,19688,10810,7096
9116,8139,7558,6405,18140,10280,6901
9079,8108,7482,6362,16882,9688,6657
9098,8159,7549,6434,17700,10067,6827
9125,8156,7546,6423,18625,10442,6953
9091,8140,7524,6437,18822,10353,6906
9130,8164,7546,6446,19178,10751,7075
9110,8122,7459,6372,17674,10527,6986
9062,8077,7276,6270,15431,9418,6590
9107,8136,7504,6416,18520,10570,6892
9081,8113,7519,6380,18087,9928,6698
9094,8111,7481,6371,17384,9922,6701
