9458,8640,8450,8469,15219,14334,10262
9443,8636,8560,8945,14740,15004,10695
9455,8635,8506,8848,14518,15219,10695
9449,8613,8434,8956,14074,14822,10451
9417,8621,8435,8751,14632,14326,10006
9589,8844,8958,9911,15461,17389,12446
9683,8993,9422,10750,16130,18224,13604
9504,8751,9006,9937,16237,16273,11832
9398,8601,8859,9311,17309,14991,10782
9673,8939,8620,9038,15244,17224,12017
9749,9038,8848,9556,15583,18069,12762
9713,9064,9000,9746,16224,18622,13385
9701,9018,9111,9850,16582,18703,13534
9576,8865,9066,9762,16816,17584,12740
9521,8786,9025,9794,16873,16545,11883
9495,8751,8853,9408,16929,15308,10571
9564,8791,8693,9083,16097,16058,10902
9542,8787,8524,8743,15573,15487,10648
9621,8916,8725,9016,15638,16787,11896
9566,8860,9004,9937,15576,16550,12017
9665,8911,8890,10099,15843,16139,11649
9574,8816,8597,8985,15434,16122,11551
9569,8815,8827,9531,15530,16239,12041
9631,8915,8970,9741,15235,16968,12431
9616,8851,8722,9668,14914,16263,11518
9705,8975,8838,9592,15465,17047,12105
9564,8817,8885,9631,15589,16513,12058
9482,8698,8659,9402,16078,14802,10632
9596,8875,9011,10230,15179,17264,12579
9719,8970,8940,10237,15569,17338,12393
9793,9070,9000,9770,16474,18154,13024
9601,8803,8940,9802,16703,16455,11826
9610,8884,9051,10074,15387,17005,12219
9710,8928,8955,10453,15247,17349,12258
9793,9080,9028,10048,15538,18452,13230
9584,8813,8963,9825,15259,15443,11523
9619,8878,8673,8730,16076,16586,11375
9633,8870,8691,8770,15892,17073,12014
9676,8984,9006,9372,16654,17073,12144
9837,9132,9329,10714,16080,18429,13383
9793,9054,8956,9801,15670,17703,12460
9618,8880,8834,9168,16333,16324,11479
9523,8743,8863,9340,16300,15076,10573
9505,8733,8544,8496,16307,14579,9878
9494,8705,8776,9650,15614,15278,10992
9640,8876,8709,9691,15408,16202,11384
9728,9050,8946,9384,15487,17980,12761
9606,8842,8893,9627,15341,16460,11847
9584,8779,8595,9072,15826,15152,10467
9452,8638,8379,9002,13622,14819,10691
9376,8510,8306,8722,14589,15102,10507
9413,8599,8293,8678,13695,14305,10268
9390,8531,8125,8183,16234,15095,10279
9530,8700,8552,9437,14325,16268,11556
9472,8629,8371,8581,14672,15578,10829
9474,8608,8450,9081,13809,15760,11253
9501,8701,8450,9000,14555,16038,11303
9529,8718,8542,9046,14860,16427,11428
9587,8786,8575,9245,14828,16559,11535
9451,8645,8500,8805,15332,15551,10713
9462,8609,8313,8767,13500,15199,10509
9453,8659,8419,8750,15110,15023,10469
9636,8850,8806,9934,13954,17018,12039
9616,8840,8651,9373,14915,16552,11666
9716,8955,8976,9778,16152,17723,12326
9402,8560,8302,8697,14555,14272,10026
9652,8869,8760,9319,15657,16431,11666
9510,8744,8533,9281,14333,15249,11044
9390,8516,8206,8933,11058,12931,9517
9386,8593,8195,8323,13898,12928,9352
9231,8363,7882,7920,12234,11239,8341
9434,8575,8331,8971,12913,14216,10286
9279,8372,7962,7822,14379,12732,8787
9388,8512,8171,8466,13860,13952,9880
9416,8596,8301,8597,13805,14402,10091
9517,8707,8469,9287,13794,15569,11150
9457,8638,8378,8542,15573,14075,9785
9509,8689,8536,8996,14960,14846,10354
9723,8974,8911,10144,14344,16913,12251
9502,8739,8587,8624,15653,15394,10425
9547,8738,8696,9243,15140,15566,10911
9775,9104,9147,10564,14103,18294,13335
9740,8993,9045,10337,14441,17525,12542
9584,8781,8639,9223,14955,15836,11079
9401,8547,8151,8354,13596,13669,9667
9572,8772,8642,9288,14473,15501,10980
9420,8589,8274,8515,14125,14340,9954
9750,8976,8972,10277,13309,17586,12256
9783,8991,8874,10147,12448,17633,12291
9808,9070,8968,10426,12667,18346,12783
9773,9016,8904,10278,13284,18096,12620
9527,8707,8622,9837,13922,14408,10441
9782,9038,8815,10119,14500,16981,12136
9673,8946,8705,9703,14450,16960,12033
9499,8802,8643,8639,16024,15832,10908
9599,8926,8838,9490,14727,17062,11696
9762,9050,9052,10615,12616,18846,13234
9780,9028,9060,10640,12841,18165,12810
9804,9068,9041,10659,12589,18091,12697
9691,8949,9009,10323,13919,16801,11648
9482,8728,8840,9520,15180,14258,10690
9562,8902,9138,10491,14728,16381,12119
9560,8846,9039,10559,14338,16567,11914
9566,8812,8890,10409,13361,16718,11858
9686,8895,8848,10493,12815,17550,12273
9820,9093,9119,10817,13197,17738,12656
9702,8917,8914,10119,13384,16867,11651
